Name,Brand,SeasonScore_Summer,SeasonScore_Winter,SeasonScore_Spring,SeasonScore_Fall,GenderScore_Men,GenderScore_Women,GenderScore_Unisex
Mediterraneo Parfum,Carthusia,7.0,0.0,3.2,0.0,0.0,0.0,2.0
Fiori di Capri Parfum,Carthusia,0.0,3.6,3.4,6.6,3.2,0.0,0.0
Love Shot Eau de Parfum,Ex Nihilo,1.8,12.2,8.8,3.0,8.4,10.200000000000001,0.0
Geisha Vanilla Hinoki- Eau de Parfum,Aroma M,1.8,18.200000000000003,0.0,0.0,2.0,8.0,0.0
Geisha Vanilla Hinoki Roll-on perfume oil,Aroma M,1.8,18.200000000000003,0.0,0.0,2.0,8.0,0.0
Super Cedar Eau de Parfum,BYREDO,0.0,4.1,3.6,12.899999999999999,14.2,3.6,1.0
Miss Marisa Fragrance Oil,Ebba,6.800000000000001,0.0,0.0,0.0,0.0,0.0,2.0
Fetes Persanes Eau de Parfum,Parfums MDCI,1.8,26.200000000000003,1.8,16.4,7.7,6.6000000000000005,0.0
00 Auriel Eau de Parfum,Odin,0.0,7.6,10.4,1.8,3.8000000000000003,10.8,0.0
Yu Son Eau de Parfum,ALTAIA,5.800000000000001,4.9,7.8999999999999995,2.8,0.0,1.8,2.0
The exact friction of stars Perfume Oil roll-on,Pilar and Lucy,0.0,5.7,0.0,1.2,0.0,3.2,0.0
The exact friction of stars Eau de Parfum,Pilar and Lucy,0.0,5.7,0.0,1.2,0.0,3.2,0.0
By Any Other Name Eau de Parfum,ALTAIA,5.2,1.4,12.2,1.7,2.9000000000000004,11.8,1.0
Ennui Noir Parfum Extrait,UNUM,1.2,9.4,0.0,4.9,5.2,4.6,0.0
Symphonie Passion Parfum Extrait,UNUM,8.0,1.4,3.4,11.6,11.3,4.6,1.0
Moonlight in Heaven Eau de Parfum,By Kilian,9.399999999999999,3.6,0.0,3.2,3.6,0.0,1.2
Sweet Morphine Eau de Parfum,Ex Nihilo,1.6,6.6000000000000005,8.0,1.8,1.8,16.2,2.0
La Tulipe Hair Perfume,BYREDO,1.2,0.0,3.4000000000000004,3.2,3.6,1.8,2.0
Mojave Ghost Hair Perfume,BYREDO,2.4,4.5,3.0,6.5,4.800000000000001,0.0,0.0
Sancti Eau de Parfum,Liquides Imaginaires,7.8,16.7,0.0,10.5,12.0,0.0,1.2
Fortis Eau de Parfum,Liquides Imaginaires,1.0,15.100000000000001,0.0,10.9,11.9,4.7,0.0
Dom Rosa Eau de Parfum,Liquides Imaginaires,1.8,7.2,7.2,8.3,8.2,8.7,0.0
Bloody Wood Eau de Parfum,Liquides Imaginaires,0.0,0.0,5.1,9.399999999999999,5.2,9.5,0.0
Bello Rabelo Eau de Parfum,Liquides Imaginaires,1.6,4.0,0.0,4.800000000000001,0.0,2.8,1.0
Tellus Eau de Parfum,Liquides Imaginaires,0.0,6.4,0.0,0.0,0.0,0.0,0.0
Ile Pourpre Eau de Parfum,Liquides Imaginaires,1.8,4.9,1.5,2.9,4.3,0.0,0.0
Eau des Sens Eau de Toilette,Diptyque,1.6,3.2,1.8,1.8,1.8,1.8,1.0
Fruitchouli Eau de Parfum,Tauerville,0.0,7.500000000000001,3.6,1.2,1.3,8.2,0.0
The Orchid Man Eau de Parfum,Frapin,4.8,7.6,5.4,3.0,6.2,5.4,0.0
Nordic Noir,Agonist,6.4,6.6,0.0,11.8,9.5,1.6,1.0
Amyris Pour Homme Travel Set,Maison Francis Kurkdjian,0.0,1.8,1.5,0.0,2.2,0.0,0.0
Another Oud Eau de Parfum,Juliette Has a Gun,7.3999999999999995,23.4,0.0,0.0,18.4,1.4,1.2
Tacit Eau de Parfum,Aesop,9.2,1.6,3.2,6.200000000000001,4.8,0.0,5.2
Hermann Eau de Parfum,Etat Libre d'Orange,1.2,4.800000000000001,6.6,3.4000000000000004,5.800000000000001,3.6,0.0
Belle de Jour Eau de Parfum,ERIS Parfums,0.0,2.8,3.4000000000000004,0.0,2.6,4.0,1.0
Night Flower Eau de Parfum,ERIS Parfums,5.6,17.200000000000003,3.0,7.8,1.3,4.4,1.2
Ma Bete Eau de Parfum,ERIS Parfums,6.0,6.2,1.8,4.7,1.6,1.8,1.2
Aqua Universalis Travel Set,Maison Francis Kurkdjian,11.799999999999999,0.0,4.8,0.0,0.0,2.8,3.2
Royal Princess Oud Eau de Parfum,Creed,1.8,15.799999999999999,6.6,1.8,9.2,8.0,0.0
Audace Eau de Parfum,Profumum,0.0,1.8,0.0,9.4,12.0,0.0,0.0
Baccarat Rouge 540 Eau de Parfum,Maison Francis Kurkdjian,2.0,7.8,5.4,8.0,5.0,5.4,1.2
English Cherry Blossom Eau de Parfum,Shay & Blue,6.4,0.0,3.1,0.0,0.0,0.0,3.0
Soleil Blanc Eau de Parfum,TOM FORD Private Blend,0.0,4.0,5.4,3.2,0.0,5.4,0.0
Bergamote Soleil Cologne Absolue,Atelier Cologne,14.2,7.0,1.8,9.4,3.6,1.8,4.6
Farnesiana - Eau de Parfum,Caron,0.0,0.0,0.0,1.8,1.6,2.8,0.0
French Cancan - Eau de Parfum,Caron,1.6,3.6,11.500000000000002,3.4000000000000004,1.6,7.0,0.0
Kemi Eau de Parfum,Kemi,0.0,12.400000000000002,0.0,5.3,8.600000000000001,3.2,0.0
Hayat Eau de Parfum,Kemi,2.6,17.3,0.0,14.1,4.7,0.0,1.0
V - Accento Eau de Parfum,Xerjoff,4.0,17.0,8.4,7.200000000000001,4.4,8.600000000000001,2.4
V - Laylati Eau de Parfum,Xerjoff,0.0,10.4,1.6,7.4,9.8,3.2,1.0
V - Erba Pura Eau de Parfum,Xerjoff,5.8,8.9,1.8,4.4,1.3,6.300000000000001,1.2
Accord 119 - Eau de Parfum,Caron,0.0,7.199999999999999,5.4,3.4000000000000004,3.1,12.8,0.0
Purple Reign Eau de Parfum,April Aromatics,1.2,1.6,8.4,3.0,1.6,8.4,0.0
Les Indes Galantes Eau de Parfum,Parfums MDCI,4.8,31.000000000000004,0.0,11.600000000000001,10.3,4.800000000000001,0.0
Origino Parfum Extrait,Jeroboam,3.4000000000000004,2.8,0.0,4.5,1.6,0.0,2.0
Musc Infini Eau de Parfum,Ex Nihilo,4.8,15.2,3.6,0.0,5.2,6.800000000000001,0.0
Oud Vendome Eau de Parfum,Ex Nihilo,3.2,31.2,3.0,6.6,25.0,0.0,2.0
Venenum Kiss Eau de Parfum,Ex Nihilo,4.0,14.8,5.4,11.4,3.2,10.000000000000002,0.0
Intense Roses Musk Parfum Extrait,Montale,0.0,10.9,5.4,4.4,5.2,5.4,0.0
Insulo Parfum Extrait,Jeroboam,0.0,6.6000000000000005,1.8,0.0,0.0,6.6000000000000005,0.0
Hauto Parfum Extrait,Jeroboam,5.0,1.6,9.9,1.6,1.6,5.4,1.2
Oriento Parfum Extrait,Jeroboam,5.6,5.1000000000000005,5.4,3.0,3.5,6.800000000000001,1.0
Miksado Parfum Extrait,Jeroboam,4.8,8.4,0.0,3.4,6.7,3.1,0.0
Tea for Two Eau de Toilette,L'Artisan Parfumeur,1.6,12.700000000000001,1.6,7.6000000000000005,0.0,7.6000000000000005,2.0
Starry Nights Eau de Parfum,Montale,6.8,10.6,10.8,4.0,2.6,10.8,0.0
Upper Ten Eau de Parfum,Lubin,3.4000000000000004,17.6,5.0,18.6,13.5,3.6,0.0
LAVS Parfum Extrait,UNUM,0.0,14.5,1.8,6.300000000000001,4.2,4.6,0.0
Black Prestigium Eau de Parfum,Mancera,5.2,18.8,10.2,6.5,14.3,8.6,1.0
Shazam! Eau de Parfum,4160 Tuesdays,5.2,12.2,0.0,11.100000000000001,4.4,0.0,3.2
Aoud Vanille Eau de Parfum,Mancera,0.0,18.900000000000002,3.6,6.0,3.5,8.4,2.4
Hedonist Cassis Eau de Parfum,Viktoria Minya,3.2,4.0,5.2,3.4,6.2,5.0,2.0
Cologne 352 Eau de Parfum,Ex Nihilo,14.8,2.8,12.9,5.2,8.799999999999999,5.4,4.6
Bois d'Hiver Eau de Parfum,Ex Nihilo,0.0,9.0,0.0,9.6,7.4,3.2,1.0
Rose of No Man's Land Eau de Parfum,BYREDO,0.0,4.0,16.2,3.2,0.0,17.599999999999998,0.0
Opus 1144 Eau de Parfum,UNUM,1.8,19.8,6.6,3.6,12.2,6.800000000000001,2.4
Rosa Nigra Extrait de Parfum,UNUM,1.2,13.900000000000002,9.6,10.0,13.3,6.800000000000001,2.0
The Noir 29 Eau de Parfum,Le Labo,4.8,2.8,0.0,11.0,11.4,0.0,0.0
10 Corso Como Eau de Parfum,10 Corso Como,1.2,4.9,1.8,8.2,9.8,1.8,1.0
Tabac Tabou Extrait de Parfum,Parfum d'Empire,3.2,3.4,1.6,10.8,11.3,3.0,3.0
African Leather Eau de Parfum,MEMO,3.6,26.2,6.6,6.2,26.0,3.6,1.0
Chrysolithe Eau de Parfum,Olivier Durbano,3.2,9.1,10.200000000000001,9.6,11.600000000000001,6.800000000000001,5.0
Messy Sexy Just Rolled Out of Bed Eau de Parfum,A Lab on Fire,6.4,22.8,5.4,3.2,3.9000000000000004,21.4,2.0
Santal Eau de Toilette,Floris London,10.399999999999999,20.000000000000004,4.800000000000001,21.2,12.8,3.2,4.0
Elite Eau de Toilette,Floris London,9.4,12.600000000000001,1.6,13.3,15.500000000000002,0.0,2.2
No. 89 Eau de Toilette,Floris London,6.4,4.4,3.6,11.600000000000001,9.900000000000002,3.6,0.0
Voulez-Vous Coucher Avec Moi Eau de Parfum,By Kilian,1.4,4.4,8.1,1.8,1.6,6.800000000000001,0.0
Ambre Cashmere Intense Eau de Parfum,PARFUMS DE NICOLAI,6.0,37.400000000000006,6.3,10.600000000000001,2.9000000000000004,10.8,0.0
Oud Palao Eau de Parfum,Diptyque,0.0,30.400000000000002,3.6,7.0,21.9,6.800000000000001,0.0
Noir Exquis Eau de Parfum,L'Artisan Parfumeur,1.6,18.299999999999997,3.2,7.6,3.2,9.4,0.0
PHI Une Rose de Kandahar Eau de Parfum,Tauer Perfumes,3.6,22.6,18.0,19.6,17.8,22.7,0.0
Sotto La Luna Tuberose Eau de Parfum,Tauer Perfumes,1.6,11.100000000000001,33.5,4.6000000000000005,0.0,12.200000000000001,3.0
Jasmin Angelique Cologne Absolue,Atelier Cologne,9.6,10.4,18.6,5.6,2.7,10.8,5.0
Iris Cendre Eau de Parfum,Naomi Goodsir,6.0,7.1,28.0,8.4,4.0,6.9,3.4
Bahiana Eau de Parfum,Maitre Parfumeur et Gantier,2.0,3.4,3.2,2.8,1.3,2.9,3.2
Incense Flash Eau de Parfum,Tauerville,0.0,31.6,0.0,2.5999999999999996,23.5,0.0,0.0
Framboise Noire Eau de Parfum,Shay & Blue,0.0,4.4,4.8,0.0,3.8,4.6,0.0
Halfeti Eau de Parfum,Penhaligons,10.200000000000001,23.799999999999997,22.400000000000002,9.899999999999999,12.3,17.5,5.0
Ryder Eau de Parfum,Ex Idolo,0.0,6.2,3.6,12.399999999999999,6.0,9.399999999999999,2.4
Venetian Bergamot Eau de Parfum,TOM FORD Private Blend,17.6,3.8,3.0,5.1,3.2,4.3,2.0
La Vierge de Fer Eau de Parfum,Serge Lutens,2.9000000000000004,8.8,17.400000000000002,0.0,7.1,9.0,2.0
Don Eau de Parfum,Xerjoff - Join the Club,2.8,1.3,0.0,5.2,7.8,1.4,1.0
Mojave Ghost Eau de Parfum,BYREDO,1.2,4.5,3.0,6.5,4.800000000000001,0.0,0.0
Flowerhead Eau de Parfum,BYREDO,4.0,3.2,21.999999999999996,0.0,0.0,14.4,2.0
Monoscent G Eau de Parfum,What We Do Is Secret,2.4,1.4,1.8,0.0,1.3,1.8,1.0
Ambre Gris Eau de Parfum,Perris Monte Carlo,0.0,18.5,3.6,9.299999999999999,7.4,6.800000000000001,0.0
Essence de Patchouli Eau de Parfum,Perris Monte Carlo,0.0,19.500000000000004,5.1,7.7,6.5,6.800000000000001,0.0
Bois d'Oud Eau de Parfum,Perris Monte Carlo,8.4,26.400000000000002,5.0,3.3,16.2,9.700000000000001,2.0
Oud Imperial Eau de Parfum,Perris Monte Carlo,0.0,14.6,1.8,13.900000000000002,24.8,1.8,0.0
Rose de Taif Eau de Parfum,Perris Monte Carlo,6.8,4.5,16.2,3.1,2.9000000000000004,16.2,2.2
Patchouli Nosy Be Eau de Parfum,Perris Monte Carlo,0.0,21.7,0.0,7.7,5.0,3.2,0.0
Ylang Ylang Nosy Be Eau de Parfum,Perris Monte Carlo,9.0,7.9,15.399999999999999,7.199999999999999,3.4000000000000004,15.7,1.2
Atropa Belladonna Eau de Parfum,Shay & Blue,0.0,6.0,3.6,0.0,0.0,6.800000000000001,0.0
Amber Rose Eau de Parfum,Shay & Blue,0.0,13.8,18.0,9.600000000000001,0.0,21.599999999999998,0.0
Blood Oranges Eau de Parfum,Shay & Blue,4.4,7.4,0.0,3.4000000000000004,7.1,1.4,4.4
Blacks Club Leather Fragrance Concentr̩e,Shay & Blue,0.0,15.8,0.0,0.0,14.0,0.0,0.0
Salt Caramel Eau de Parfum,Shay & Blue,0.0,7.6000000000000005,0.0,3.6,3.2,3.0,0.0
Watermelons Natural Spray,Shay & Blue,10.5,0.0,9.600000000000001,4.800000000000001,5.4,4.3,9.0
Oud Alif Fragrance Concentr̩e,Shay & Blue,0.0,31.900000000000002,0.0,0.0,19.2,0.0,0.0
Honey Aoud Eau de Parfum,Montale,1.2,30.400000000000002,0.0,18.0,3.9,7.6000000000000005,0.0
Fleur de Portofino Eau de Parfum,TOM FORD Private Blend,7.199999999999999,2.2,6.800000000000001,2.8,0.0,8.5,0.0
Habdan Eau de Parfum,Parfums de Marly,2.4,16.200000000000003,3.6,5.6,0.0,5.0,2.4
Oajan Eau de Parfum,Parfums de Marly,0.0,24.700000000000003,0.0,9.2,1.3,3.2,0.0
Meliora Eau de Parfum,Parfums de Marly,1.6,5.800000000000001,10.4,1.8,3.1,15.100000000000001,2.0
Safanad Eau de Parfum,Parfums de Marly,3.2,9.700000000000001,6.5,7.6000000000000005,1.6,8.200000000000001,1.0
Galloway Eau de Parfum,Parfums de Marly,6.800000000000001,6.8,4.4,4.6,4.800000000000001,0.0,3.2
Essential 13 Sample Pack - Feminine,Luckyscent Sample Packs,0.0,0.0,0.0,0.0,0.0,6.6000000000000005,0.0
Godolphin Eau de Parfum,Parfums de Marly,1.6,6.0,8.8,4.9,8.6,10.200000000000001,2.0
Herod Eau de Parfum,Parfums de Marly,1.0,21.8,0.0,18.1,19.8,6.200000000000001,0.0
Centrepiece Eau de Parfum,4160 Tuesdays,3.0,5.800000000000001,6.800000000000001,6.199999999999999,4.5,9.600000000000001,2.0
Pegasus Eau de Parfum,Parfums de Marly,6.0,13.500000000000002,3.6,9.6,4.800000000000001,11.2,0.0
Ilha do Mel Eau de Parfum,MEMO,2.8,7.200000000000001,16.2,4.4,3.1,11.8,1.0
Cedrat Boise Eau de Parfum,Mancera,10.799999999999999,10.8,3.6,7.0,18.3,9.7,2.2
Wild Rose Aoud Eau de Parfum,Mancera,7.6,13.8,14.4,3.4000000000000004,8.6,16.0,0.0
Lemon Line Eau de Parfum,Mancera,20.8,4.8,1.8,1.6,3.8,3.4000000000000004,2.2
1888 Eau de Parfum,Xerjoff - Casamorati,2.8,6.0,6.800000000000001,6.800000000000001,5.2,3.6,2.0
Mefisto Eau de Parfum,Xerjoff - Casamorati,16.4,2.2,6.9,1.6,4.0,8.6,6.4
Fiero Eau de Parfum,Xerjoff - Casamorati,13.799999999999999,4.9,1.6,8.100000000000001,9.2,0.0,3.2
Regio Eau de Parfum,Xerjoff - Casamorati,7.6,12.100000000000001,5.4,3.1,5.1000000000000005,11.500000000000002,1.2
Amber & Roses Eau de Parfum,Mancera,4.0,19.4,9.0,9.600000000000001,2.6,10.4,0.0
1861 - Zefiro Eau de Parfum,Xerjoff,1.8,16.200000000000003,3.0,11.0,1.5,1.4,0.0
1861 - Naxos Eau de Parfum,Xerjoff,10.799999999999999,9.8,3.6,7.2,4.0,8.3,1.2
White Parfum Extrait,Puredistance,1.8,10.0,8.7,3.6,4.5,8.8,0.0
Cio Cio San Eau de Parfum,Parfums MDCI,9.0,1.4,4.9,0.0,1.3,3.4000000000000004,1.0
Orangea Eau de Parfum,Profumum,14.399999999999999,0.0,1.8,3.4,3.2,1.8,3.0
Oud Satin Mood Eau de Parfum,Maison Francis Kurkdjian,0.0,21.8,10.2,1.6,11.399999999999999,10.4,0.0
Grisette Eau de Parfum,Lubin,14.2,15.2,6.9,6.6,8.8,8.600000000000001,2.4
Sombres Dessins,Jovoy Paris,1.8,4.5,1.8,6.6000000000000005,4.800000000000001,1.8,0.0
Sans Un Mot Extrait de Parfum,Jovoy Paris,0.0,8.6,11.7,0.0,3.9000000000000004,15.2,0.0
Vanilla Flash Eau de Parfum,Tauerville,1.6,23.6,3.6,3.4,2.0,21.0,1.0
Miss Marisa Tropical perfume oil,Ebba,1.6,0.0,0.0,0.0,0.0,1.5,1.0
Musc Extrait Extrait de Parfum,Bruno Acampora,0.0,5.0,6.9,3.4000000000000004,4.1000000000000005,5.4,0.0
Precision & Grace Eau de Parfum,The Beautiful Mind Series,5.0,4.7,6.9,6.4,4.5,9.100000000000001,0.0
Fauna Parfum,Regime des Fleurs,1.8,6.7,0.0,0.0,2.6,0.0,0.0
Freeworld Parfum,Regime des Fleurs,4.6,8.700000000000001,0.0,7.3999999999999995,1.6,3.2,1.2
Room 237 Eau de Parfum,Bruno Fazzolari,0.0,3.0,3.2,0.0,1.3,0.0,3.0
Monserrat Eau de Parfum,Bruno Fazzolari,3.6,1.4,8.600000000000001,1.2,1.3,9.9,2.0
Sunshine Woman Eau de Parfum,Amouage,4.0,10.200000000000001,9.0,9.6,7.0,13.6,1.0
Lampblack Eau de Parfum,Bruno Fazzolari,5.6,0.0,0.0,6.0,3.6,2.8,1.2
Five Eau de Parfum,Bruno Fazzolari,10.6,0.0,1.4,0.0,1.2,1.4,2.2
Tempted Muse Eau de Parfum,April Aromatics,3.6,9.3,8.4,4.8,3.2,12.900000000000002,0.0
La Religieuse Eau de Parfum,Serge Lutens,1.6,9.2,10.6,0.0,5.8,11.8,2.0
Rose Flash Parfum Extrait,Tauerville,0.0,0.0,14.2,0.0,0.0,12.6,1.0
Bal D'Afrique Roll-on Oil Perfume Oil,BYREDO,7.199999999999999,9.4,4.6,11.900000000000002,7.800000000000001,4.199999999999999,2.2
Gypsy Water Hair Perfume,BYREDO,11.2,21.5,0.0,12.0,10.9,4.6,1.2
Blanche Hair Perfume,BYREDO,6.6,4.1,8.3,6.6000000000000005,7.4,5.2,4.0
Bal d'Afrique Hair Perfume,BYREDO,8.4,9.4,4.6,11.900000000000002,7.800000000000001,4.199999999999999,2.2
Laudano Nero Extrait de Parfum,Tiziana Terenzi,0.0,17.3,3.3,12.7,9.8,3.4000000000000004,0.0
Kedu Eau de Parfum,MEMO,11.6,1.4,8.5,0.0,1.3,5.2,4.2
"Silk, Lace & Chocolate Eau de Parfum",4160 Tuesdays,3.6,6.8,0.0,0.0,0.0,0.0,0.0
Lalibela Eau de Parfum,MEMO,0.0,14.400000000000002,7.2,2.0,5.0,8.8,0.0
Shams Oud,MEMO,0.0,17.900000000000002,1.8,1.2,11.399999999999999,3.4000000000000004,0.0
Granada Eau de Parfum,MEMO,5.2,7.4,8.6,2.8,1.3,12.400000000000002,2.0
Moon Fever,MEMO,17.0,5.6,0.0,4.6,5.6,0.0,3.4
Luxor Oud,MEMO,0.0,20.400000000000006,5.4,0.0,13.299999999999999,5.4,0.0
Irish Leather Eau de Parfum,MEMO,1.2,21.8,3.1,5.8,16.0,0.0,1.0
Italian Leather Eau de Parfum,MEMO,1.6,33.699999999999996,9.1,3.0,20.900000000000002,4.800000000000001,3.0
French Leather Eau de Parfum,MEMO,3.0,13.0,5.4,3.3,14.700000000000001,5.4,0.0
Pomelo Paradis Cologne Absolue,Atelier Cologne,18.4,4.0,10.999999999999998,7.6000000000000005,3.6,6.4,4.4
Debaser Eau de Parfum,D.S. and Durga,1.8,4.9,6.2,6.2,3.6,1.5,2.0
Freetrapper Eau de Parfum,D.S. and Durga,8.2,9.8,1.6,6.2,10.299999999999999,1.4,3.4
Burning Barbershop Eau de Parfum,D.S. and Durga,5.0,6.2,1.8,0.0,6.4,6.4,1.2
Bowmakers Eau de Parfum,D.S. and Durga,1.2,8.100000000000001,0.0,8.9,3.2,1.4,0.0
Coriander Eau de Parfum,D.S. and Durga,7.000000000000001,7.099999999999999,6.4,4.0,3.9000000000000004,1.8,3.0
Cowboy Grass Eau de Parfum,D.S. and Durga,1.8,1.6,1.8,4.4,3.6,1.8,0.0
Italian Citrus Eau de Parfum,D.S. and Durga,14.0,6.3,3.1,1.2,4.4,1.4,9.2
Mississippi Medicine Eau de Parfum,D.S. and Durga,0.0,5.3,2.9,12.5,17.8,1.4,0.0
A La Rose Eau de Parfum,Maison Francis Kurkdjian,3.0,1.4,19.5,1.7,2.9000000000000004,19.4,1.6
Vetiver Oriental Eau de Parfum,Serge Lutens,0.0,19.6,3.0,25.400000000000002,23.2,1.4,1.6
Empressa Eau de Toilette,Penhaligons,4.6,15.8,5.4,11.2,6.1000000000000005,10.8,0.0
Erdenstern Eau de Parfum,April Aromatics,0.0,11.100000000000001,0.0,9.2,9.7,0.0,0.0
Tagete Eau de Parfum,Profumum,3.2,0.0,8.2,6.0,3.6,5.0,2.0
Kashan Rose Eau de Toilette,The Different Company,6.000000000000001,4.4,21.3,4.8,2.9000000000000004,21.1,4.0
Egypt Eau de Toilette,Eight and Bob,6.8,13.2,0.0,11.4,9.0,0.0,2.2
Cap d'Antibes Eau de Parfum,Eight and Bob,5.2,13.3,4.6,8.2,7.4,4.6,2.0
Ombre Indigo Eau de Parfum,Olfactive Studio,0.0,11.0,3.0,3.2,8.1,0.0,0.0
Cuir Cuba Intense Eau de Parfum,PARFUMS DE NICOLAI,7.6,11.0,3.6,12.1,13.2,3.6,0.0
Land of Warriors Eau de Parfum,The Vagabond Prince,1.6,23.799999999999997,4.6,3.0,16.0,0.0,2.0
Swan Princess Eau de Parfum,The Vagabond Prince,11.8,1.4,18.7,3.4000000000000004,4.7,12.4,6.4
Violettes du Czar Eau de Parfum,Oriza L. Legrand,0.0,8.0,13.6,4.800000000000001,7.8,0.0,1.0
Heliotrope Eau de Parfum,Oriza L. Legrand,8.4,10.399999999999999,10.6,0.0,2.6,3.4000000000000004,1.0
Myrrh Casati Eau de Parfum,Mona di Orio,0.0,14.0,1.4,4.4,4.5,1.4,0.0
03. Apr. 1968 Eau de Parfum,Rundholz Parfums,0.0,10.0,0.0,1.2,7.5,0.0,0.0
Nuit Noire Eau de Parfum,Mona di Orio,0.0,22.400000000000002,3.0,15.0,11.299999999999999,0.0,0.0
Lux Eau de Parfum,Mona di Orio,8.8,16.200000000000003,1.6,11.7,11.0,4.6,1.0
Lys Noir Eau de Parfum,Isabey,0.0,4.6,10.0,5.4,6.3,3.6,0.0
Doe in the Snow Eau de Parfum,4160 Tuesdays,13.499999999999998,4.0,5.2,1.4,4.0,5.1,2.2
Tart's Knicker Drawer Eau de Parfum,4160 Tuesdays,3.6,5.6,6.6,5.4,4.9,6.800000000000001,0.0
Red Hoba Eau de Parfum,Xerjoff,3.6,24.7,5.4,7.8,5.6,6.9,0.0
Blue Hope Eau de Parfum,Xerjoff,7.4,10.700000000000001,1.8,4.6,5.800000000000001,8.0,3.4
Hedonist Rose Eau de Parfum,Viktoria Minya,8.0,16.400000000000002,7.2,6.4,4.6,10.4,1.0
Hedonist Iris Eau de Parfum,Viktoria Minya,1.8,11.2,13.5,0.0,4.6,1.6,0.0
Eau de Hongrie Eau de Parfum,Viktoria Minya,6.8,12.500000000000002,1.8,12.2,4.5,1.8,1.2
Bergamask Parfum,Orto Parisi,3.6,1.4,0.0,0.0,1.3,0.0,2.2
Viride Parfum,Orto Parisi,0.0,0.0,1.6,0.0,0.0,0.0,1.0
Stercus Parfum,Orto Parisi,0.0,2.0,0.0,2.0,4.0,0.0,0.0
Brutus Parfum,Orto Parisi,2.0,0.0,0.0,1.4,0.0,0.0,1.2
Boccanera Parfum,Orto Parisi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Camellia Eau de Parfum,Aroma M,2.8,0.0,12.0,0.0,0.0,9.0,0.0
Lira Eau de Parfum,Xerjoff - Casamorati,3.8,6.2,7.2,3.6,1.8,10.4,1.2
Bouquet Ideale Eau de Parfum,Xerjoff - Casamorati,0.0,11.8,1.8,6.5,2.0,6.6000000000000005,0.0
Fiore d'Ulivo Eau de Parfum,Xerjoff - Casamorati,7.2,7.0,6.800000000000001,3.2,1.3,5.4,3.2
Dama Bianca Eau de Parfum,Xerjoff - Casamorati,1.5,3.6,6.5,3.5,4.5,3.4000000000000004,0.0
Carnation / Garofano Cologne Eau de Cologne,Santa Maria Novella,1.6,0.0,0.0,0.0,0.0,0.0,1.0
Spanish Leather Cologne Eau de Cologne,Santa Maria Novella,0.0,7.6,0.0,0.0,6.0,0.0,0.0
Vetiver Cologne Eau de Cologne,Santa Maria Novella,1.6,0.0,0.0,6.000000000000001,4.8,0.0,2.0
Citta di Kyoto Cologne Eau de Cologne,Santa Maria Novella,0.0,0.0,1.5,0.0,0.0,0.0,0.0
Angels of Florence Cologne Eau de Cologne,Santa Maria Novella,0.0,2.0,6.6,1.6,0.0,3.6,0.0
Alba di Seoul Cologne Eau de Cologne,Santa Maria Novella,2.8,0.0,1.6,1.8,1.8,0.0,2.0
Broom / Ginestra Cologne,Santa Maria Novella,1.6,0.0,3.4000000000000004,0.0,0.0,1.8,2.0
Santa Maria Novella Cologne Eau de Cologne,Santa Maria Novella,9.6,0.0,0.0,0.0,0.0,1.6,3.4
Tabacco Toscano Cologne Eau de Cologne,Santa Maria Novella,1.2,4.2,0.0,3.6,2.0,1.6,0.0
Nostalgia Cologne Eau de Cologne,Santa Maria Novella,2.0,9.2,0.0,3.6,5.3,1.6,1.2
Pomegranate / Melograno Cologne Eau de Cologne,Santa Maria Novella,0.0,0.0,1.8,0.0,0.0,3.4000000000000004,0.0
Ray of Light Eau de Parfum,April Aromatics,40.4,0.0,4.6,7.2,8.799999999999999,0.0,7.8
Paris LA Eau de Parfum,A Lab on Fire,4.1,3.4,0.0,1.6,1.3,1.4,0.0
Made in Heaven Eau de Parfum,A Lab on Fire,4.4,4.4,8.0,0.0,0.0,6.800000000000001,1.0
FRANK No. 1 Eau de Parfum,FRANK los angeles,8.1,8.7,4.6,8.0,9.8,0.0,3.2
Musc Tonkin Eau de Parfum,Parfum d'Empire,1.2,7.6,1.8,1.4,7.2,1.8,0.0
Musk S Eau de Parfum,S-Perfume,0.0,8.399999999999999,0.0,1.6,3.9000000000000004,1.6,0.0
1499 Eau de Parfum,S-Perfume,0.0,4.2,1.8,1.6,0.0,4.800000000000001,0.0
New York Intense Eau de Parfum,PARFUMS DE NICOLAI,5.8,7.4,0.0,8.0,1.8,0.0,1.2
Kiss Me Intense Eau de Parfum,PARFUMS DE NICOLAI,1.6,4.4,6.300000000000001,0.0,0.0,4.6,1.0
Patchouli Absolu Eau de Parfum,TOM FORD Private Blend,1.6,43.2,1.6,3.2,6.2,2.2,2.0
Russian Tea Eau de Parfum,Masque Milano,12.200000000000001,11.200000000000001,1.8,6.0,7.3,1.8,3.0
Capri Forget Me Not Parfum,Carthusia,8.9,4.4,3.3,0.0,0.0,5.0,1.0
Fraiche Passiflore Eau de Parfum,Maitre Parfumeur et Gantier,2.4,2.8,3.6,3.6,5.800000000000001,3.6,0.0
Ambre Precieux Eau de Parfum,Maitre Parfumeur et Gantier,0.0,20.0,0.0,10.7,1.6,4.6,0.0
Blamage Parfum Extrait,Nasomatto,0.0,1.6,0.0,1.6,1.6,0.0,0.0
